student_id,cgpa,branch,college_tier,python_skill,dsa_skill,ml_skill,web_dev_skill,coding_score,communication_score,aptitude_score,internships,projects,backlogs,resume_score,skill_score,placed,company_type,job_role,salary_lpa
S858,5.42,ECE,1,1,0,0,1,52.8,6.0,52.5,2,3,0,74.5,2,1,Mid-size,Web Developer,72.47
S859,5.7,Civil,3,1,0,1,0,82.9,6.6,43.7,1,1,0,59.4,2,1,Mid-size,Analyst,64.72
S860,6.03,Civil,1,1,1,0,0,11.4,4.5,60.4,0,6,1,65.1,2,1,MNC,Analyst,79.83
S861,5.53,ECE,3,1,1,1,0,88.6,5.6,42.3,2,4,0,90.8,3,1,MNC,Data Scientist,86.84
S862,7.87,IT,1,0,0,1,0,83.9,6.3,71.9,3,5,1,81.0,1,1,Startup,Web Developer,53.86
S863,6.79,IT,2,1,1,0,1,45.2,8.9,72.0,0,4,1,77.3,3,1,MNC,Analyst,72.46
S864,8.37,EEE,3,0,1,0,0,52.8,5.3,93.1,0,4,0,42.1,1,0,None,None,0.0
S865,7.22,Mechanical,2,0,0,1,0,53.4,6.7,98.6,0,5,0,50.7,1,1,Startup,Data Scientist,43.06
S866,8.12,IT,3,0,1,1,1,32.3,9.9,82.5,0,1,0,62.6,3,1,MNC,Software Engineer,67.52
S867,9.25,Mechanical,2,0,0,1,0,31.1,8.7,72.6,2,6,0,84.9,1,1,Startup,Analyst,51.07
S868,6.83,CSE,3,0,1,0,1,36.9,4.1,81.3,3,3,0,82.2,2,1,MNC,Software Engineer,87.78
S869,5.18,CSE,3,0,1,1,0,24.7,7.4,88.7,2,6,0,89.6,2,1,MNC,Data Scientist,85.23
S870,8.4,Mechanical,3,0,1,0,0,26.0,8.5,61.9,2,1,0,60.9,1,1,Startup,Data Scientist,42.17
S871,9.56,IT,2,0,1,0,1,15.1,9.5,73.9,0,6,0,79.4,2,1,MNC,Web Developer,84.77
S872,8.98,CSE,3,0,0,1,0,60.1,7.7,73.6,3,5,0,88.4,1,1,Startup,Data Scientist,52.44
S873,6.36,Civil,3,1,0,0,0,35.6,5.1,91.4,2,6,0,70.3,1,1,Startup,Web Developer,50.51
S874,7.01,CSE,3,0,0,0,0,90.7,10.0,49.8,0,5,0,52.0,0,1,Startup,Web Developer,42.11
S875,8.56,CSE,2,1,0,1,1,17.4,5.3,71.5,0,1,0,51.1,3,1,MNC,Data Scientist,85.1
S876,8.27,Mechanical,2,0,0,0,0,2.2,5.0,73.9,2,5,0,56.8,0,1,Startup,Web Developer,40.76
S877,9.98,Mechanical,1,1,0,1,0,95.3,5.7,62.9,0,4,1,61.5,2,1,Mid-size,Web Developer,67.43
S878,5.23,Civil,2,0,0,0,0,18.0,4.7,94.9,0,6,0,44.5,0,0,None,None,0.0
S879,6.59,Civil,1,0,0,0,0,69.3,7.2,66.1,1,1,0,38.9,0,1,Startup,Web Developer,40.82
S880,7.35,ECE,1,0,0,0,0,50.4,9.1,54.1,3,6,3,86.6,0,1,Startup,Data Scientist,44.27
S881,9.11,Mechanical,1,0,0,1,0,74.3,6.1,74.9,0,1,0,30.6,1,1,Startup,Software Engineer,41.37
S882,9.52,EEE,2,0,0,1,1,7.9,6.9,52.6,0,6,1,69.3,2,1,Mid-size,Software Engineer,66.0
S883,7.19,Mechanical,1,0,0,1,0,27.0,4.3,65.9,2,1,0,47.2,1,1,Startup,Software Engineer,39.37
S884,8.67,EEE,1,1,1,0,0,39.9,6.0,66.2,1,1,0,53.1,2,1,Mid-size,Analyst,59.95
S885,9.48,EEE,1,1,0,1,0,3.4,6.5,51.7,0,4,0,64.1,2,1,Mid-size,Data Scientist,68.73
S886,5.84,Civil,3,0,0,0,1,31.7,7.2,81.5,1,5,0,65.1,1,1,Startup,Web Developer,43.51
S887,9.01,ECE,2,1,0,0,1,44.5,9.7,89.4,1,6,0,86.3,2,1,Mid-size,Web Developer,57.22
S888,7.58,EEE,2,0,1,1,1,63.4,7.2,95.6,3,4,0,103.4,3,1,MNC,Software Engineer,75.69
S889,7.17,Civil,3,0,0,1,1,28.0,8.0,95.7,0,2,0,53.9,2,0,None,None,0.0
S890,6.63,Mechanical,1,1,0,0,0,86.3,6.5,84.6,2,5,2,72.6,1,1,Startup,Analyst,42.99
S891,9.05,CSE,1,1,1,0,0,19.8,6.2,80.0,1,3,1,65.0,2,1,Mid-size,Web Developer,51.38
S892,9.36,Mechanical,1,0,0,0,0,37.2,5.9,77.3,0,6,0,49.0,0,1,Startup,Data Scientist,43.13
S893,7.78,CSE,1,1,0,1,0,81.3,9.6,60.1,1,2,0,68.7,2,1,Mid-size,Analyst,73.32
S894,8.28,EEE,3,1,0,0,0,93.8,8.3,73.1,2,1,0,64.8,1,1,Startup,Web Developer,46.13
S895,6.33,Mechanical,2,0,1,1,0,84.0,4.7,52.9,0,1,0,34.8,2,1,MNC,Data Scientist,80.0
S896,6.56,IT,2,0,1,0,1,38.4,8.6,48.6,0,6,0,71.9,2,1,MNC,Analyst,75.86
S897,9.8,IT,2,0,1,1,0,37.8,8.5,94.8,2,5,1,90.1,2,1,Mid-size,Data Scientist,50.6
S898,7.47,Civil,1,1,0,1,0,52.6,5.8,75.7,0,6,0,69.9,2,1,MNC,Software Engineer,78.54
S899,6.17,Civil,2,1,0,0,0,33.4,6.8,41.6,0,4,0,47.3,1,1,Startup,Software Engineer,37.91
S900,9.33,IT,1,1,0,0,0,24.1,7.0,96.7,1,2,0,50.5,1,1,Startup,Software Engineer,44.41
S901,5.47,CSE,3,1,1,0,1,16.4,4.3,47.3,3,2,2,84.8,3,0,None,None,0.0
S902,5.99,CSE,2,1,0,0,0,50.9,4.7,96.3,3,4,0,73.2,1,1,Startup,Software Engineer,42.35
S903,7.79,IT,3,1,1,0,0,8.3,9.5,64.3,1,2,3,65.4,2,0,None,None,0.0
S904,6.95,CSE,2,1,0,0,0,5.4,9.5,79.7,2,4,0,79.0,1,1,Startup,Web Developer,38.71
S905,7.69,IT,3,1,0,1,0,18.9,8.6,45.5,1,4,0,78.2,2,1,MNC,Data Scientist,87.79
S906,6.15,CSE,1,0,1,0,1,61.2,5.7,79.2,1,4,0,66.9,2,1,Mid-size,Analyst,50.02
S907,6.02,IT,3,1,0,0,1,17.0,4.1,54.2,0,6,3,57.9,2,0,None,None,0.0
S908,5.53,Mechanical,2,1,1,0,0,64.0,7.4,46.8,3,3,0,83.7,2,1,Mid-size,Analyst,56.3
S909,7.79,IT,2,1,0,0,0,74.7,4.7,65.5,0,6,0,50.5,1,1,Startup,Data Scientist,46.43
S910,8.95,Civil,3,1,1,0,1,41.8,7.4,41.3,3,4,1,104.7,3,1,Mid-size,Data Scientist,70.49
S911,7.38,EEE,2,1,1,0,1,71.9,7.9,71.2,1,4,0,87.4,3,1,MNC,Analyst,84.41
S912,8.62,CSE,3,1,0,1,0,18.0,4.1,52.6,1,4,0,60.1,2,1,Mid-size,Data Scientist,47.94
S913,5.45,Civil,3,0,1,0,0,88.9,6.7,58.9,3,2,1,70.2,1,1,Startup,Web Developer,43.31
S914,9.92,Mechanical,2,0,1,0,0,76.3,5.0,77.9,0,6,1,53.4,1,1,Startup,Software Engineer,46.05
S915,9.33,ECE,3,1,1,1,0,89.0,9.9,69.7,3,3,0,107.6,3,1,MNC,Web Developer,80.72
S916,8.94,Mechanical,2,0,0,0,1,22.2,5.3,96.8,3,5,1,77.8,1,1,Startup,Web Developer,42.86
S917,9.78,EEE,1,1,1,0,1,82.8,5.0,92.3,0,5,0,71.8,3,1,Top Tech,Analyst,97.29
S918,9.3,EEE,1,0,0,0,1,76.3,5.9,48.8,3,4,1,74.5,1,1,Startup,Web Developer,41.54
S919,5.28,IT,1,1,1,0,0,59.2,8.6,51.4,1,4,1,73.4,2,1,MNC,Analyst,72.09
S920,8.49,Civil,1,0,1,0,0,29.7,8.6,65.7,2,1,0,63.2,1,1,Startup,Web Developer,41.19
S921,8.14,CSE,3,1,1,1,1,58.1,9.5,88.5,2,1,0,88.9,4,1,MNC,Web Developer,96.32
S922,7.16,EEE,3,1,0,1,0,42.4,9.1,58.7,2,4,0,88.8,2,1,MNC,Data Scientist,76.67
S923,6.99,EEE,1,1,0,0,0,3.5,6.8,63.9,0,4,0,52.1,1,1,Startup,Analyst,33.42
S924,8.77,IT,2,0,0,1,1,37.8,4.2,83.6,2,5,0,80.8,2,1,Mid-size,Software Engineer,53.81
S925,8.0,EEE,2,0,0,0,0,51.1,8.9,85.2,3,2,1,68.9,0,1,Startup,Software Engineer,49.07
S926,8.09,Mechanical,3,1,1,0,1,88.2,6.4,44.0,1,2,0,67.0,3,1,MNC,Data Scientist,83.88
S927,8.93,CSE,2,1,0,0,0,1.8,6.6,55.2,1,1,2,45.3,1,0,None,None,0.0
S928,7.98,EEE,3,0,1,0,0,81.4,7.7,90.3,1,3,2,53.5,1,1,Startup,Software Engineer,44.34
S929,5.7,CSE,1,1,1,0,1,80.5,8.4,95.5,1,6,0,92.7,3,1,Top Tech,Data Scientist,90.09
S930,5.18,EEE,1,1,1,0,1,7.0,9.9,77.0,0,3,0,72.6,3,1,Mid-size,Analyst,54.67
S931,6.79,ECE,1,1,1,0,1,34.4,5.1,91.0,2,3,3,83.2,3,1,Mid-size,Data Scientist,51.45
S932,8.23,IT,3,1,0,0,1,3.5,8.6,83.4,3,3,0,92.7,2,1,Mid-size,Software Engineer,59.76
S933,8.8,Civil,2,1,0,0,0,76.2,4.6,63.8,0,2,0,35.6,1,1,Startup,Data Scientist,39.89
S934,7.88,Civil,3,0,0,0,0,35.5,4.2,73.2,0,4,2,32.6,0,0,None,None,0.0
S935,7.99,Civil,1,0,0,0,1,72.5,8.8,98.9,3,2,0,79.1,1,1,Startup,Web Developer,46.72
S936,5.1,IT,3,1,0,1,0,35.1,5.3,75.1,0,6,0,61.5,2,0,None,None,0.0
S937,7.09,ECE,2,1,1,0,0,76.8,5.7,64.5,1,5,0,71.4,2,1,Mid-size,Web Developer,66.23
S938,9.67,EEE,3,0,1,0,1,26.5,6.0,72.9,0,6,1,67.9,2,1,MNC,Analyst,89.53
S939,9.83,ECE,2,1,1,1,1,96.4,5.9,87.9,0,5,0,81.2,4,1,MNC,Analyst,89.3
S940,5.6,Mechanical,2,0,1,0,1,97.2,5.3,51.2,1,5,0,67.0,2,1,MNC,Web Developer,87.56
S941,6.58,CSE,3,0,1,0,1,97.0,6.6,64.4,1,2,0,57.8,2,1,MNC,Web Developer,80.66
S942,9.08,ECE,1,0,1,0,0,54.2,5.7,59.4,1,5,0,58.9,1,1,Startup,Analyst,39.93
S943,7.58,ECE,2,0,1,0,0,21.6,7.0,85.4,1,6,0,70.7,1,1,Startup,Software Engineer,40.05
S944,5.3,Mechanical,1,1,1,0,1,53.7,6.8,70.7,1,3,0,80.1,3,1,Mid-size,Data Scientist,48.65
S945,5.52,CSE,2,1,0,1,1,66.8,8.0,82.0,1,5,1,84.7,3,1,MNC,Web Developer,77.87
S946,5.85,ECE,1,1,1,0,1,81.6,9.6,92.6,0,6,1,84.2,3,1,Top Tech,Data Scientist,117.4
S947,7.29,ECE,1,1,1,0,1,86.7,4.1,47.7,1,4,1,68.3,3,1,Top Tech,Web Developer,111.28
S948,7.83,Mechanical,1,1,1,1,1,81.3,7.9,67.5,2,5,1,104.1,4,1,Top Tech,Web Developer,124.47
S949,7.62,Mechanical,3,0,1,0,1,55.1,6.5,90.3,3,6,0,99.9,2,1,MNC,Analyst,67.19
S950,5.51,ECE,2,1,0,1,1,97.6,9.6,56.3,1,5,0,90.9,3,1,Mid-size,Web Developer,56.64
S951,7.2,EEE,1,1,0,0,0,89.1,6.6,72.0,3,4,0,84.3,1,1,Startup,Analyst,42.24
S952,9.14,IT,1,1,1,1,0,94.9,4.4,93.9,0,1,0,50.9,3,1,Top Tech,Web Developer,107.58
S953,7.69,IT,3,1,0,0,1,2.8,4.8,74.2,2,3,0,73.0,2,1,MNC,Software Engineer,79.67
S954,6.09,Mechanical,1,0,1,1,1,0.4,7.0,82.3,0,6,0,80.3,3,1,MNC,Software Engineer,85.08
S955,8.18,Civil,1,1,1,1,0,52.5,8.3,41.2,1,3,0,83.7,3,1,MNC,Software Engineer,69.85
S956,7.91,EEE,1,1,1,0,0,29.7,4.9,48.3,0,1,1,42.8,2,1,MNC,Data Scientist,61.25
S957,9.49,CSE,3,0,1,1,1,67.7,7.5,83.2,1,5,0,83.8,3,1,MNC,Data Scientist,77.58
S958,7.14,CSE,1,1,0,1,1,95.2,8.7,79.6,2,6,0,103.7,3,1,MNC,Web Developer,85.8
S959,9.69,ECE,1,0,0,1,0,9.5,8.7,67.3,1,6,2,77.0,1,1,Startup,Web Developer,41.94
S960,9.18,Civil,2,1,1,0,0,0.9,9.0,45.2,1,1,0,58.2,2,1,Mid-size,Software Engineer,54.19
S961,6.52,CSE,3,1,1,0,0,43.2,4.7,44.7,1,4,0,65.2,2,1,MNC,Web Developer,74.37
S962,9.14,CSE,1,1,1,0,0,49.3,7.8,51.0,0,5,0,68.9,2,1,Mid-size,Analyst,67.19
S963,9.29,Mechanical,2,1,0,1,0,65.5,6.0,59.4,1,6,0,75.7,2,1,Mid-size,Software Engineer,72.16
S964,5.72,Mechanical,3,1,1,0,1,53.2,6.5,76.1,1,2,1,74.2,3,1,MNC,Web Developer,69.46
S965,6.7,IT,1,0,1,0,0,88.9,10.0,45.2,2,2,0,65.8,1,1,Startup,Software Engineer,42.48
S966,9.41,Mechanical,1,1,0,0,1,98.7,9.5,83.0,0,5,0,77.2,2,1,MNC,Data Scientist,72.45
S967,6.95,IT,3,1,0,0,0,74.9,9.4,43.0,1,1,0,57.3,1,1,Startup,Analyst,42.27
S968,6.61,ECE,2,1,0,0,0,85.9,5.3,49.2,3,4,0,78.2,1,1,Startup,Web Developer,45.57
S969,7.13,CSE,2,1,1,0,1,71.9,6.6,48.5,1,1,0,65.7,3,1,Mid-size,Web Developer,60.89
S970,8.27,EEE,3,0,1,1,0,52.5,8.1,85.3,0,3,0,55.6,2,1,Mid-size,Data Scientist,53.9
S971,7.49,Civil,1,1,1,0,1,6.2,6.8,89.7,1,2,0,72.2,3,1,MNC,Analyst,75.53
S972,9.42,Civil,1,1,0,0,0,16.8,5.0,47.8,0,6,0,54.6,1,1,Startup,Software Engineer,44.09
S973,9.91,CSE,2,0,1,0,1,99.5,8.9,73.3,1,4,2,81.6,2,1,Mid-size,Web Developer,55.77
S974,5.45,EEE,3,0,1,1,1,63.1,7.1,82.5,1,6,0,94.7,3,1,MNC,Web Developer,70.33
S975,5.33,CSE,3,1,0,0,1,14.1,6.7,59.5,0,1,0,46.7,2,0,None,None,0.0
S976,9.4,CSE,3,1,0,0,1,18.5,5.6,64.5,1,6,1,72.0,2,1,MNC,Data Scientist,88.86
S977,8.58,CSE,2,1,1,0,0,95.1,4.7,60.8,2,5,1,80.9,2,1,MNC,Web Developer,98.1
S978,8.95,Civil,2,0,1,0,0,14.6,7.3,78.9,1,2,1,49.0,1,1,Startup,Software Engineer,39.96
S979,5.26,Mechanical,1,1,1,0,0,4.2,8.1,58.4,1,6,0,82.8,2,1,Mid-size,Data Scientist,55.96
S980,5.95,IT,3,1,1,0,0,13.2,6.3,52.2,1,2,0,59.7,2,0,None,None,0.0
S981,6.76,Mechanical,2,1,0,0,0,80.8,9.8,78.2,2,5,0,89.3,1,1,Startup,Analyst,44.37
S982,8.97,CSE,1,1,1,0,0,61.0,5.6,81.9,0,2,0,47.4,2,1,Mid-size,Analyst,59.25
S983,6.56,Mechanical,3,1,1,0,0,43.1,6.0,79.4,3,4,0,87.3,2,1,MNC,Software Engineer,72.5
S984,6.22,IT,2,0,1,0,0,77.2,7.1,76.6,2,5,0,80.1,1,1,Startup,Software Engineer,47.44
S985,6.77,IT,3,1,1,0,0,85.9,9.2,68.3,1,6,3,90.9,2,1,Mid-size,Data Scientist,76.28
S986,9.84,Civil,2,1,0,0,0,94.3,9.3,71.4,1,1,0,51.5,1,1,Startup,Software Engineer,48.82
S987,9.18,ECE,1,0,0,0,1,96.5,8.9,96.4,0,2,0,42.1,1,1,Startup,Data Scientist,40.82
S988,8.38,Mechanical,2,0,0,0,1,38.7,9.4,57.6,2,4,0,81.4,1,1,Startup,Analyst,52.22
S989,6.06,EEE,3,1,1,1,0,93.1,6.7,80.2,0,4,1,69.4,3,1,Mid-size,Data Scientist,53.75
S990,6.12,Civil,3,1,0,0,1,78.7,6.2,99.3,1,3,1,65.6,2,1,Mid-size,Software Engineer,61.56
S991,6.05,Mechanical,3,1,1,0,0,31.8,4.9,57.4,0,2,1,42.9,2,0,None,None,0.0
S992,5.11,ECE,1,1,0,0,1,19.9,8.9,64.8,0,4,0,69.9,2,1,MNC,Software Engineer,71.7
S993,9.45,EEE,1,1,0,1,1,68.4,6.8,45.6,2,3,0,83.7,3,1,MNC,Software Engineer,95.98
S994,5.35,ECE,3,0,0,0,0,29.2,7.3,56.6,1,6,0,62.3,0,1,Startup,Web Developer,41.19
S995,5.59,ECE,1,1,0,1,0,73.9,9.4,95.3,1,6,0,83.4,2,1,MNC,Analyst,73.95
S996,7.91,EEE,2,1,0,1,1,91.3,9.0,81.3,1,4,0,84.0,3,1,MNC,Data Scientist,77.04
S997,5.25,ECE,3,1,1,0,0,15.0,8.7,59.9,1,5,0,84.2,2,1,MNC,Web Developer,75.7
S998,9.69,EEE,1,1,0,0,1,67.1,9.1,55.0,2,1,0,68.9,2,1,MNC,Web Developer,83.44
S999,8.48,CSE,3,1,0,0,1,37.4,8.6,67.2,2,5,1,91.4,2,1,MNC,Analyst,81.42
S1000,7.73,IT,3,1,1,0,1,39.6,4.9,91.8,0,4,0,61.6,3,1,MNC,Software Engineer,78.19
S1001,6.02,CSE,2,0,0,1,0,86.7,9.1,70.7,2,1,0,60.0,1,1,Startup,Data Scientist,42.8
S1002,5.5,EEE,3,1,0,0,0,36.6,7.9,96.9,0,4,0,57.7,1,0,None,None,0.0
S1003,5.43,Civil,1,0,1,1,0,69.4,4.1,51.3,1,1,0,46.8,2,1,MNC,Web Developer,85.75
S1004,5.42,ECE,2,1,1,1,0,67.1,5.4,66.3,0,3,0,62.0,3,1,Mid-size,Software Engineer,66.06
S1005,7.44,CSE,1,1,0,0,0,68.2,6.1,53.5,0,2,0,34.1,1,1,Startup,Analyst,44.84
S1006,6.92,EEE,2,0,0,0,1,13.5,7.6,60.6,0,3,0,49.4,1,0,None,None,0.0
S1007,5.68,ECE,1,1,1,1,1,9.9,10.0,64.0,0,5,0,95.3,4,1,MNC,Data Scientist,80.38
S1008,5.35,CSE,1,1,1,0,1,41.8,9.2,46.6,0,5,0,78.0,3,1,Mid-size,Web Developer,52.08
S1009,8.2,EEE,3,1,1,0,0,98.5,9.5,41.7,2,5,0,92.5,2,1,Mid-size,Web Developer,71.32
S1010,5.6,CSE,1,1,0,0,0,3.5,4.4,62.4,0,1,1,32.7,1,0,None,None,0.0
S1011,7.52,CSE,2,1,0,0,0,33.3,6.6,71.8,1,2,0,49.6,1,1,Startup,Software Engineer,43.4
S1012,6.93,Mechanical,3,0,1,0,1,80.5,9.6,45.1,0,5,0,69.6,2,1,MNC,Analyst,87.22
S1013,5.05,EEE,1,1,0,0,0,55.2,9.9,44.4,0,6,1,72.5,1,1,Startup,Analyst,43.63
S1014,8.03,EEE,2,0,0,0,0,22.8,4.9,76.9,3,3,0,55.6,0,1,Startup,Software Engineer,45.46
S1015,5.29,Civil,3,1,1,1,0,24.0,6.4,92.0,3,1,2,79.3,3,0,None,None,0.0
S1016,5.74,IT,3,0,1,1,0,62.0,9.5,67.8,0,2,2,63.3,2,1,Mid-size,Data Scientist,67.95
S1017,8.92,Civil,2,1,1,0,0,81.0,9.7,61.7,0,3,0,61.1,2,1,Mid-size,Data Scientist,74.03
S1018,5.9,IT,2,1,1,0,1,57.4,6.8,78.2,0,6,0,82.8,3,1,MNC,Analyst,78.0
S1019,9.58,ECE,2,0,1,0,0,35.7,5.1,57.7,1,5,2,59.8,1,0,None,None,0.0
S1020,8.71,IT,1,1,1,1,1,34.9,9.0,81.9,1,4,0,92.7,4,1,MNC,Data Scientist,92.19
S1021,8.16,EEE,2,1,1,0,0,34.9,6.6,60.1,0,1,0,41.4,2,0,None,None,0.0
S1022,5.86,EEE,2,1,0,0,1,58.6,8.7,84.8,0,3,0,61.6,2,1,MNC,Web Developer,88.43
S1023,5.29,CSE,2,1,1,0,0,83.5,4.2,56.1,1,4,0,61.0,2,1,MNC,Analyst,70.3
S1024,5.11,IT,3,0,1,0,0,7.9,8.0,48.3,1,6,1,75.0,1,1,Startup,Web Developer,39.46
S1025,9.44,Mechanical,3,0,0,0,1,1.1,9.2,67.1,0,1,0,42.3,1,0,None,None,0.0
S1026,6.4,IT,2,1,1,0,0,92.6,5.3,81.6,2,1,1,61.7,2,1,Mid-size,Software Engineer,65.17
S1027,6.87,IT,2,1,1,0,0,55.3,5.7,54.0,1,1,0,53.9,2,1,MNC,Software Engineer,83.93
S1028,9.66,EEE,2,0,1,0,0,31.0,8.5,73.4,2,6,0,81.5,1,1,Startup,Web Developer,40.19
S1029,5.65,ECE,2,0,1,0,0,9.2,7.7,49.8,0,4,1,51.0,1,0,None,None,0.0
S1030,9.9,ECE,2,1,1,0,0,79.8,4.2,82.0,0,4,0,53.4,2,1,Mid-size,Data Scientist,49.22
S1031,9.8,ECE,2,1,0,0,1,49.3,7.4,50.0,2,2,1,67.4,2,1,MNC,Data Scientist,74.42
S1032,6.84,EEE,2,0,1,0,1,63.0,8.4,90.2,0,2,0,56.7,2,1,MNC,Data Scientist,86.23
S1033,6.94,EEE,2,1,1,0,0,9.4,5.1,40.4,0,4,0,53.7,2,1,MNC,Analyst,63.15
S1034,7.04,Civil,3,1,1,0,0,5.8,9.1,97.6,1,3,0,76.2,2,1,Mid-size,Web Developer,53.1
S1035,8.93,Mechanical,1,1,0,0,1,3.5,8.1,71.7,0,4,0,69.2,2,1,Mid-size,Analyst,50.24
S1036,8.95,EEE,2,0,0,0,1,85.4,9.6,87.3,1,3,0,67.8,1,1,Startup,Web Developer,49.91
S1037,7.98,ECE,1,1,0,0,1,74.6,8.0,78.6,0,2,0,50.7,2,1,Mid-size,Data Scientist,70.32
S1038,8.87,Mechanical,3,1,0,1,1,20.3,5.8,69.7,0,1,0,49.7,3,1,MNC,Data Scientist,67.0
S1039,9.37,Civil,3,1,1,0,0,57.6,6.8,79.6,2,3,0,79.5,2,1,Mid-size,Software Engineer,74.49
S1040,7.52,Civil,2,1,0,0,1,6.5,6.3,40.2,1,3,0,60.2,2,1,Mid-size,Data Scientist,49.89
S1041,9.83,EEE,2,1,1,0,0,78.4,8.1,80.9,1,5,1,80.9,2,1,Mid-size,Software Engineer,75.93
S1042,7.28,EEE,3,1,0,0,0,92.7,6.9,90.5,1,5,0,69.5,1,1,Startup,Web Developer,40.93
S1043,7.32,IT,3,1,1,0,0,56.5,4.6,90.1,2,4,0,77.8,2,1,MNC,Analyst,92.48
S1044,9.1,IT,2,0,0,0,0,77.4,5.4,83.7,0,5,3,44.3,0,0,None,None,0.0
S1045,7.41,Civil,1,0,1,1,0,87.4,7.1,48.7,1,3,2,65.2,2,1,Mid-size,Web Developer,62.4
S1046,9.95,EEE,1,0,0,1,0,20.1,7.5,49.7,3,5,2,83.7,1,1,Startup,Web Developer,50.83
S1047,8.41,Mechanical,2,1,0,0,0,85.2,8.2,77.3,1,3,0,55.3,1,1,Startup,Web Developer,48.33
S1048,5.54,Mechanical,3,1,0,0,1,23.3,4.2,87.6,1,4,0,65.2,2,1,Mid-size,Web Developer,51.56
S1049,8.84,Mechanical,1,0,1,0,0,72.3,6.4,53.0,2,2,0,58.0,1,1,Startup,Analyst,48.47
S1050,5.19,Civil,3,1,1,0,0,54.0,8.2,80.7,1,3,0,65.2,2,1,MNC,Software Engineer,77.67
S1051,6.57,CSE,1,1,1,1,1,26.7,4.7,41.0,0,6,1,85.8,4,1,Mid-size,Analyst,59.64
S1052,8.72,IT,3,1,0,1,0,71.8,9.5,60.8,0,4,0,63.8,2,1,MNC,Software Engineer,84.0
S1053,6.96,Mechanical,3,1,0,0,0,34.2,9.8,87.9,1,4,2,71.3,1,0,None,None,0.0
S1054,8.07,Civil,3,1,1,0,1,61.9,8.9,50.7,1,6,0,101.3,3,1,MNC,Web Developer,87.15
S1055,6.72,ECE,2,1,1,1,1,38.2,9.5,56.6,0,1,1,76.4,4,1,MNC,Software Engineer,73.75
S1056,7.8,CSE,1,0,0,1,0,45.2,4.8,88.2,1,3,0,49.2,1,1,Startup,Analyst,36.43
S1057,7.31,IT,3,1,0,0,0,3.3,5.7,71.8,1,1,0,38.7,1,0,None,None,0.0
S1058,6.15,Civil,3,0,1,0,0,49.5,4.5,99.1,1,1,0,34.3,1,1,Startup,Data Scientist,48.53
S1059,6.71,EEE,2,0,0,0,0,45.9,9.4,50.1,0,1,0,37.1,0,0,None,None,0.0
S1060,6.91,EEE,2,0,0,0,0,41.7,4.8,49.8,0,3,0,32.9,0,0,None,None,0.0
S1061,6.38,Civil,3,1,1,1,0,7.2,6.0,54.0,0,2,0,54.4,3,0,None,None,0.0
S1062,8.13,Civil,3,0,0,1,0,2.9,6.0,75.1,0,6,0,58.8,1,1,Startup,Data Scientist,45.53
S1063,9.64,ECE,1,0,0,0,1,15.5,9.2,59.8,1,3,0,66.5,1,1,Startup,Web Developer,41.32
S1064,6.85,CSE,2,0,0,1,0,27.4,7.5,48.5,0,6,0,57.7,1,1,Startup,Web Developer,44.39
S1065,5.87,CSE,1,0,0,0,1,8.4,5.3,44.8,3,1,0,63.8,1,1,Startup,Data Scientist,41.06
S1066,6.81,ECE,2,1,1,0,1,88.4,4.0,96.0,1,2,1,61.7,3,1,MNC,Analyst,72.24
S1067,9.35,EEE,1,1,1,0,0,98.0,5.9,84.7,1,3,0,62.8,2,1,Mid-size,Web Developer,54.78
S1068,7.84,ECE,2,1,1,1,1,22.6,8.4,71.8,0,2,0,78.2,4,1,Mid-size,Software Engineer,65.27
S1069,6.46,EEE,3,1,0,0,1,62.2,4.2,89.2,0,2,0,37.7,2,1,Mid-size,Web Developer,58.01
S1070,6.28,ECE,1,0,1,0,0,87.1,8.6,89.3,3,2,0,74.7,1,1,Startup,Analyst,51.23
S1071,9.32,CSE,3,1,1,1,0,56.7,8.6,85.5,1,2,1,79.2,3,1,MNC,Software Engineer,96.63
S1072,5.12,CSE,2,1,0,0,0,5.3,8.1,44.4,0,4,0,52.0,1,0,None,None,0.0
S1073,9.82,Civil,1,1,1,0,0,7.6,8.7,44.2,1,2,0,70.0,2,1,MNC,Data Scientist,68.79
S1074,8.55,Civil,1,1,1,1,1,54.2,6.0,82.1,1,3,0,82.7,4,1,Mid-size,Data Scientist,53.48
S1075,5.09,Mechanical,1,1,0,0,1,4.6,5.0,63.9,0,4,0,54.7,2,1,MNC,Analyst,75.45
S1076,6.58,Mechanical,2,1,1,0,1,22.7,8.2,73.2,1,1,2,69.0,3,1,Mid-size,Web Developer,67.45
S1077,6.03,IT,2,1,0,0,1,11.2,6.7,51.5,2,2,0,66.4,2,1,Mid-size,Data Scientist,50.94
S1078,9.83,IT,3,0,0,1,1,15.2,6.4,43.4,1,2,0,59.6,2,1,Mid-size,Web Developer,56.47
S1079,9.17,EEE,1,1,1,0,1,5.0,7.9,91.1,3,1,0,90.8,3,1,Mid-size,Data Scientist,56.38
S1080,7.31,EEE,3,0,1,1,1,26.8,4.7,62.9,2,2,0,69.6,3,1,Mid-size,Web Developer,72.42
S1081,8.55,EEE,1,0,1,1,1,77.0,5.4,98.5,3,2,0,83.8,3,1,Top Tech,Data Scientist,110.06
S1082,6.22,IT,2,1,0,0,1,12.3,7.0,97.1,1,6,0,77.8,2,1,MNC,Software Engineer,84.44
